Link_ID,Accuracy,Day
1213650,100.0,7
1201731,0.0,7
1201701,0.0,7
1209162,100.0,7
1201357,0.0,7
1201889,100.0,7
1201283,100.0,7
1213651,100.0,7
1201899,100.0,7
717768,100.0,7
772475,100.0,7
717696,100.0,7
717777,100.0,7
717705,100.0,7
717755,100.0,7
716663,100.0,7
771828,0.0,7
762523,100.0,7
772474,100.0,7
717804,0.0,7
716629,0.0,7
717797,0.0,7
717718,0.0,7
767367,100.0,7
716743,0.0,7
772539,0.0,7
718266,100.0,7
717779,75.0,7
717818,0.0,7
717814,0.0,7
761439,100.0,7
717827,0.0,7
716640,0.0,7
771941,100.0,7
716656,100.0,7
769496,100.0,7
717722,100.0,7
761444,100.0,7
718470,100.0,7
762559,100.0,7
771847,0.0,7
717799,0.0,7
769259,100.0,7
767369,100.0,7
769236,0.0,7
717715,0.0,7
772024,0.0,7
717750,100.0,7
718292,0.0,7
765122,0.0,7
764583,50.0,7
716736,0.0,7
771826,100.0,7
1201785,100.0,7
1209204,100.0,7
1201819,100.0,7
1209243,100.0,7
1214268,100.0,7
1201699,100.0,7
1209307,100.0,7
1209455,100.0,7
1201177,100.0,7
1209306,100.0,7
1201363,100.0,7
1217312,100.0,7
1217573,0.0,7
1201949,100.0,7
1201397,100.0,7
1209322,0.0,7
1214243,0.0,7
1201606,100.0,7
1201633,100.0,7
1209043,100.0,7
1201125,100.0,7
1201705,100.0,7
1201246,0.0,7
1213966,100.0,7
1201298,100.0,7
1214212,100.0,7
1201151,100.0,7
1201725,0.0,7
1209353,100.0,7
717720,0.0,7
765187,0.0,7
717726,0.0,7
762567,0.0,7
718218,0.0,7
717727,100.0,7
765126,100.0,7
717756,100.0,7
716724,0.0,7
716713,100.0,7
762549,100.0,7
717742,50.0,7
716638,0.0,7
717767,0.0,7
761511,0.0,7
762528,0.0,7
717716,0.0,7
764667,100.0,7
717760,75.0,7
769249,100.0,7
764700,100.0,7
718233,100.0,7
716665,0.0,7
769265,0.0,7
716729,0.0,7
768969,0.0,7
761532,100.0,7
765117,0.0,7
717747,100.0,7
716632,0.0,7
716652,100.0,7
771915,100.0,7
716710,100.0,7
716647,100.0,7
761448,0.0,7
768643,100.0,7
761492,100.0,7
1209075,100.0,8
1201229,100.0,8
1201209,100.0,8
1209334,100.0,8
1201602,50.0,8
1209176,80.0,8
1201508,100.0,8
1217581,0.0,8
1216801,20.0,8
1201449,100.0,8
1201365,100.0,8
1201749,100.0,8
1211067,100.0,8
1216809,60.0,8
1201954,50.0,8
1209290,100.0,8
1214238,0.0,8
1201851,100.0,8
1213641,100.0,8
1201778,50.0,8
1201157,100.0,8
1209335,100.0,8
1214273,100.0,8
1201823,100.0,8
1201637,100.0,8
1209373,0.0,8
1201098,100.0,8
717798,80.0,8
717807,0.0,8
769242,0.0,8
771917,100.0,8
761468,100.0,8
717743,100.0,8
717806,0.0,8
774095,0.0,8
765113,0.0,8
716658,0.0,8
771882,100.0,8
772473,100.0,8
716683,100.0,8
716753,0.0,8
766506,0.0,8
717776,100.0,8
718227,100.0,8
761452,100.0,8
764661,0.0,8
767351,100.0,8
717706,100.0,8
716649,100.0,8
717819,0.0,8
717762,0.0,8
771767,100.0,8
771939,100.0,8
764676,0.0,8
774106,0.0,8
1211066,0.0,8
1201541,100.0,8
1209321,100.0,8
1201254,100.0,8
1217568,0.0,8
1201415,50.0,8
1213964,100.0,8
1201183,100.0,8
1214241,0.0,8
1201783,100.0,8
1209059,100.0,8
1201259,100.0,8
1217585,0.0,8
1201399,80.0,8
1201596,100.0,8
1217580,0.0,8
717823,75.0,8
772437,100.0,8
761435,100.0,8
771969,0.0,8
762555,100.0,8
771970,0.0,8
764659,100.0,8
765191,0.0,8
771769,100.0,8
716696,100.0,8
717765,100.0,8
762543,100.0,8
762561,0.0,8
717712,0.0,8
771865,0.0,8
767353,100.0,8
716745,0.0,8
717741,100.0,8
717752,100.0,8
762538,100.0,8
717733,100.0,8
762520,100.0,8
766268,0.0,8
772011,0.0,8
762571,100.0,8
764719,0.0,8
716630,0.0,8
718259,100.0,8
1201251,100.0,8
1201389,100.0,8
1201536,0.0,8
1213655,100.0,8
1201222,75.0,8
1201671,100.0,8
1201817,100.0,8
1218503,0.0,8
1216957,50.0,8
1201959,0.0,8
1201733,100.0,8
1218071,100.0,8
1201849,0.0,8
1201281,100.0,8
1201394,25.0,8
1201729,100.0,8
1208954,100.0,8
1201957,0.0,8
1201853,100.0,8
1209477,100.0,8
1201787,100.0,8
1201895,100.0,8
1209260,100.0,8
1201659,100.0,8
1209177,100.0,8
1209090,100.0,8
1201773,100.0,8
1214265,100.0,8
1201481,100.0,8
772533,0.0,8
771778,100.0,8
718291,0.0,8
717740,100.0,8
766495,50.0,8
764694,0.0,8
766505,0.0,8
717800,0.0,8
762517,100.0,8
716667,0.0,8
718250,100.0,8
717713,0.0,8
762569,100.0,8
767812,0.0,8
769506,0.0,8
774099,0.0,8
717719,80.0,8
772518,100.0,8
771808,75.0,8
716694,0.0,8
717749,100.0,8
762531,0.0,8
769228,0.0,8
772012,0.0,8
718500,100.0,8
716622,100.0,8
716727,0.0,8
716720,0.0,8
771810,100.0,8
717794,100.0,8
716717,0.0,8
717759,100.0,8
771898,100.0,8
716733,0.0,8
717734,0.0,8
1201635,100.0,8
1201322,100.0,8
1201539,100.0,8
1209454,0.0,8
1209187,100.0,8
1201487,100.0,8
1201453,100.0,8
1201751,100.0,8
1201921,0.0,8
1210825,100.0,8
1201503,100.0,8
1214282,0.0,8
1201181,100.0,8
1213965,0.0,8
1201430,100.0,8
1209092,100.0,8
1217330,100.0,8
1209124,100.0,8
1216948,100.0,8
1201667,0.0,8
1201333,100.0,8
716698,100.0,8
765133,0.0,8
717717,0.0,8
717723,100.0,8
717778,100.0,8
761482,100.0,8
772457,100.0,8
717709,100.0,8
771876,100.0,8
717732,100.0,8
765211,0.0,8
718224,0.0,8
717735,0.0,8
717725,100.0,8
769255,0.0,8
762552,100.0,8
717775,100.0,8
771770,0.0,8
716688,0.0,8
716714,100.0,8
717801,0.0,8
716664,100.0,8
716620,100.0,8
716659,100.0,8
717707,100.0,8
764692,0.0,8
717769,100.0,8
762565,0.0,8
716692,100.0,8
774097,0.0,8
716641,100.0,8
772439,100.0,8
717820,0.0,8
716689,60.0,8
716670,100.0,8
764565,0.0,8
716685,100.0,8
769507,0.0,8
764690,0.0,8
717790,80.0,8
769263,100.0,8
716687,100.0,8
1213963,100.0,8
1201211,100.0,8
1201451,100.0,8
1201703,100.0,8
1217724,100.0,8
1213852,50.0,8
1201120,100.0,8
1213849,100.0,8
1201693,0.0,8
1214461,0.0,8
1209076,100.0,8
1201627,0.0,8
1201604,100.0,8
1201735,75.0,8
1201093,100.0,8
1201565,100.0,8
1201445,0.0,8
1201327,100.0,8
1209259,100.0,8
1201923,0.0,8
1209275,100.0,8
1217579,0.0,8
716731,0.0,8
716646,100.0,8
774085,0.0,8
769260,0.0,8
717729,80.0,8
717787,100.0,8
716749,100.0,8
771877,66.666666666667,8
717728,100.0,8
771863,33.333333333333,8
716722,0.0,8
717703,100.0,8
716653,100.0,8
717711,100.0,8
769232,0.0,8
717754,100.0,8
716636,0.0,8
762573,100.0,8
717763,100.0,8
716746,0.0,8
771845,0.0,8
716716,100.0,8
717702,50.0,8
717738,100.0,8
716697,100.0,8
761455,75.0,8
764613,0.0,8
717721,100.0,8
717757,100.0,8
716624,100.0,8
762541,100.0,8
717825,100.0,8
762547,100.0,8
716617,0.0,8
718219,100.0,8
1214082,100.0,8
1201331,100.0,8
1209354,0.0,8
1201159,80.0,8
1201747,100.0,8
1201276,100.0,8
1209289,100.0,8
1201821,100.0,8
1201811,100.0,8
1209274,100.0,8
1214080,80.0,8
1209244,100.0,8
1217729,0.0,8
1201631,100.0,8
1209163,100.0,8
1201100,100.0,8
1214274,100.0,8
1201669,0.0,8
1201476,100.0,8
1217563,0.0,8
1209372,100.0,8
1201203,100.0,8
1201741,100.0,8
1201510,100.0,8
716739,0.0,8
718267,100.0,8
716644,0.0,8
718251,100.0,8
772013,0.0,8
771768,100.0,8
716751,100.0,8
717701,100.0,8
762545,100.0,8
717708,50.0,8
762526,100.0,8
716695,100.0,8
717744,100.0,8
717700,100.0,8
716635,100.0,8
759427,100.0,8
768971,0.0,8
716726,0.0,8
764682,0.0,8
717758,100.0,8
718057,100.0,8
716676,0.0,8
717789,100.0,8
716680,100.0,8
765195,0.0,8
764696,0.0,8
772455,80.0,8
716678,0.0,8
718442,100.0,8
762535,0.0,8
762557,100.0,8
717761,100.0,8
761441,100.0,8
716701,100.0,8
772528,100.0,8
762533,0.0,8
716671,100.0,8
1201283,100.0,8
1213651,100.0,8
1201899,100.0,8
1214260,100.0,8
1201897,100.0,8
1201532,0.0,8
1201665,100.0,8
1201185,50.0,8
1201845,0.0,8
1217622,0.0,8
1213650,100.0,8
1201731,0.0,8
1201701,0.0,8
1209162,100.0,8
1201889,100.0,8
1214270,100.0,8
1201357,0.0,8
1201304,100.0,8
1218075,100.0,8
717777,100.0,8
769496,100.0,8
717818,0.0,8
767369,100.0,8
769236,0.0,8
717715,0.0,8
764583,50.0,8
771826,100.0,8
772024,0.0,8
717750,100.0,8
718470,100.0,8
717799,0.0,8
717696,100.0,8
717755,100.0,8
772539,0.0,8
716663,100.0,8
716629,0.0,8
767367,100.0,8
717804,0.0,8
718266,100.0,8
717705,100.0,8
771828,0.0,8
717797,0.0,8
717718,0.0,8
717768,100.0,8
762523,100.0,8
772474,100.0,8
716743,0.0,8
717814,0.0,8
761439,100.0,8
771941,100.0,8
716656,100.0,8
717779,100.0,8
717827,100.0,8
769259,100.0,8
718292,0.0,8
772475,100.0,8
716640,0.0,8
765122,0.0,8
716736,0.0,8
717722,100.0,8
761444,100.0,8
762559,100.0,8
771847,0.0,8
1201151,100.0,8
1201725,0.0,8
1209353,100.0,8
1209243,100.0,8
1201699,100.0,8
1214268,100.0,8
1209455,100.0,8
1201177,100.0,8
1209307,100.0,8
1217312,100.0,8
1217573,0.0,8
1201397,100.0,8
1214243,0.0,8
1201606,100.0,8
1201633,100.0,8
1201125,100.0,8
1201705,100.0,8
1213966,100.0,8
1201298,100.0,8
1201246,0.0,8
1201949,100.0,8
1209043,100.0,8
1214212,100.0,8
1201785,100.0,8
1209322,0.0,8
1209204,100.0,8
1201819,100.0,8
1209306,100.0,8
1201363,100.0,8
717720,0.0,8
718233,100.0,8
762528,0.0,8
761511,0.0,8
716652,100.0,8
716710,100.0,8
761532,100.0,8
771915,100.0,8
716647,100.0,8
769265,0.0,8
716729,0.0,8
761448,0.0,8
716724,0.0,8
765126,100.0,8
717727,100.0,8
762549,100.0,8
716713,100.0,8
765187,0.0,8
717742,50.0,8
717716,0.0,8
716665,0.0,8
717726,0.0,8
762567,0.0,8
718218,0.0,8
717756,100.0,8
764667,100.0,8
716638,0.0,8
717760,75.0,8
768969,0.0,8
768643,100.0,8
769249,100.0,8
764700,100.0,8
717767,0.0,8
765117,0.0,8
716632,0.0,8
717747,100.0,8
761492,100.0,8
1201637,100.0,9
1209373,0.0,9
1201098,100.0,9
1201954,50.0,9
1213641,100.0,9
1201778,50.0,9
1214273,100.0,9
1216809,60.0,9
1201851,100.0,9
1201823,100.0,9
1209290,100.0,9
1201157,100.0,9
1209335,100.0,9
1201602,50.0,9
1209176,80.0,9
1201209,100.0,9
1214238,0.0,9
1217581,0.0,9
1209075,100.0,9
1201229,100.0,9
1209334,100.0,9
1201508,100.0,9
1201449,100.0,9
1216801,40.0,9
1201365,100.0,9
1201749,100.0,9
1211067,100.0,9
765113,0.0,9
772473,100.0,9
761452,100.0,9
764661,0.0,9
717798,80.0,9
717807,0.0,9
771767,100.0,9
716753,0.0,9
767351,100.0,9
769242,0.0,9
761468,100.0,9
717706,100.0,9
771939,100.0,9
717806,0.0,9
774095,0.0,9
717819,100.0,9
718227,100.0,9
766506,0.0,9
717743,100.0,9
716649,100.0,9
716683,100.0,9
764676,0.0,9
717762,100.0,9
771917,100.0,9
774106,0.0,9
717776,100.0,9
716658,0.0,9
771882,100.0,9
1217580,0.0,9
1201783,100.0,9
1209059,100.0,9
1201596,100.0,9
1201259,100.0,9
1217585,0.0,9
1201541,100.0,9
1201399,80.0,9
1201254,100.0,9
1217568,0.0,9
1211066,0.0,9
1209321,100.0,9
1213964,100.0,9
1201183,100.0,9
1201415,50.0,9
1214241,0.0,9
717712,0.0,9
772011,0.0,9
764659,100.0,9
772437,100.0,9
717752,100.0,9
762538,100.0,9
767353,100.0,9
762520,100.0,9
771969,0.0,9
716630,0.0,9
761435,100.0,9
762571,100.0,9
765191,0.0,9
717765,100.0,9
762555,100.0,9
764719,0.0,9
717823,75.0,9
771769,100.0,9
716696,100.0,9
766268,0.0,9
762543,100.0,9
718259,100.0,9
717733,100.0,9
771970,0.0,9
762561,0.0,9
716745,0.0,9
717741,100.0,9
771865,0.0,9
1201659,100.0,9
1209177,100.0,9
1209090,100.0,9
1201773,100.0,9
1214265,100.0,9
1201481,100.0,9
1201281,100.0,9
1209260,100.0,9
1201853,100.0,9
1201849,0.0,9
1201394,25.0,9
1209477,100.0,9
1201787,100.0,9
1201895,100.0,9
1201957,0.0,9
1201389,100.0,9
1201733,100.0,9
1201671,100.0,9
1201729,100.0,9
1201536,0.0,9
1201251,100.0,9
1213655,100.0,9
1201817,100.0,9
1201222,75.0,9
1218503,0.0,9
1216957,50.0,9
1201959,0.0,9
1218071,100.0,9
1208954,100.0,9
716694,0.0,9
716720,0.0,9
762531,0.0,9
762517,100.0,9
716717,0.0,9
717759,100.0,9
717800,0.0,9
716622,100.0,9
772533,0.0,9
771810,100.0,9
718291,0.0,9
718500,100.0,9
769228,0.0,9
772012,0.0,9
716727,0.0,9
771898,100.0,9
717740,100.0,9
718250,100.0,9
766495,50.0,9
767812,0.0,9
771778,100.0,9
717749,100.0,9
769506,0.0,9
774099,0.0,9
717794,100.0,9
764694,0.0,9
766505,0.0,9
717713,0.0,9
762569,100.0,9
716667,0.0,9
716733,0.0,9
717734,0.0,9
772518,100.0,9
771808,75.0,9
717719,80.0,9
1201667,0.0,9
1201333,100.0,9
1210825,100.0,9
1216948,100.0,9
1209092,100.0,9
1217330,100.0,9
1209124,100.0,9
1214282,0.0,9
1201181,100.0,9
1201635,100.0,9
1201322,100.0,9
1201539,100.0,9
1201751,100.0,9
1201921,0.0,9
1201503,100.0,9
1213965,0.0,9
1201430,100.0,9
1209454,0.0,9
1209187,100.0,9
1201487,100.0,9
1201453,100.0,9
716689,80.0,9
762565,0.0,9
717709,100.0,9
717707,100.0,9
717769,100.0,9
769255,0.0,9
762552,100.0,9
761482,100.0,9
716670,100.0,9
717790,80.0,9
716620,100.0,9
717717,0.0,9
717723,100.0,9
771876,100.0,9
717725,100.0,9
769263,100.0,9
716714,100.0,9
716685,100.0,9
765211,0.0,9
718224,0.0,9
764692,0.0,9
765133,0.0,9
716692,100.0,9
774097,0.0,9
716641,100.0,9
772439,100.0,9
769507,0.0,9
716687,100.0,9
717820,100.0,9
764565,0.0,9
717801,0.0,9
716664,100.0,9
772457,100.0,9
717735,0.0,9
716659,100.0,9
717778,100.0,9
717732,100.0,9
764690,0.0,9
717775,100.0,9
771770,0.0,9
716688,0.0,9
716698,100.0,9
1201120,100.0,9
1214461,0.0,9
1217579,0.0,9
1201735,100.0,9
1201093,100.0,9
1201327,100.0,9
1213849,100.0,9
1201693,0.0,9
1201565,100.0,9
1201445,0.0,9
1209275,100.0,9
1209076,100.0,9
1209259,100.0,9
1201923,0.0,9
1201604,100.0,9
1213963,100.0,9
1201211,100.0,9
1201627,0.0,9
1201451,100.0,9
1201703,100.0,9
1217724,100.0,9
1213852,50.0,9
716731,0.0,9
716646,100.0,9
717757,100.0,9
716617,0.0,9
717763,100.0,9
716653,100.0,9
716716,100.0,9
771877,66.666666666667,9
717728,100.0,9
774085,0.0,9
769260,0.0,9
717703,100.0,9
762541,100.0,9
718219,100.0,9
716746,100.0,9
716697,100.0,9
762573,100.0,9
717721,100.0,9
716749,100.0,9
717825,100.0,9
716722,0.0,9
717754,100.0,9
716636,0.0,9
764613,0.0,9
771845,0.0,9
761455,75.0,9
717729,80.0,9
716624,100.0,9
762547,100.0,9
771863,33.333333333333,9
717787,100.0,9
717738,100.0,9
717711,100.0,9
769232,0.0,9
717702,50.0,9
1201741,100.0,9
1201510,100.0,9
1209274,100.0,9
1217729,0.0,9
1201203,100.0,9
1217563,0.0,9
1201631,100.0,9
1214082,100.0,9
1201331,100.0,9
1209354,0.0,9
1209372,83.333333333333,9
1214080,80.0,9
1201747,100.0,9
1209163,100.0,9
1201476,100.0,9
1209289,100.0,9
1201159,100.0,9
1201276,100.0,9
1201821,100.0,9
1201811,100.0,9
1201100,100.0,9
1214274,100.0,9
1201669,0.0,9
1209244,100.0,9
716644,0.0,9
762535,0.0,9
761441,100.0,9
716701,100.0,9
717758,100.0,9
718251,100.0,9
762545,100.0,9
768971,0.0,9
716678,0.0,9
765195,0.0,9
762557,100.0,9
772013,0.0,9
771768,100.0,9
716680,100.0,9
716726,0.0,9
764696,0.0,9
716676,0.0,9
716751,100.0,9
716671,100.0,9
718267,100.0,9
718057,100.0,9
716695,100.0,9
717744,100.0,9
717789,100.0,9
772528,100.0,9
762533,0.0,9
716739,0.0,9
772455,80.0,9
717761,100.0,9
717701,100.0,9
717700,100.0,9
718442,100.0,9
717708,50.0,9
762526,100.0,9
759427,100.0,9
764682,0.0,9
716635,100.0,9
1218075,100.0,9
1214270,100.0,9
1209162,100.0,9
1201889,100.0,9
1201357,0.0,9
1201283,100.0,9
1201304,100.0,9
1201899,100.0,9
1201701,0.0,9
1213651,100.0,9
1214260,100.0,9
1201897,100.0,9
1201532,0.0,9
1201665,100.0,9
1201845,0.0,9
1201731,0.0,9
1201185,50.0,9
1217622,0.0,9
1213650,100.0,9
762523,100.0,9
772474,100.0,9
717827,100.0,9
771826,100.0,9
716640,0.0,9
717804,0.0,9
716629,0.0,9
717814,0.0,9
717722,100.0,9
761444,100.0,9
761439,100.0,9
769259,100.0,9
762559,100.0,9
767369,100.0,9
769236,0.0,9
717715,0.0,9
772024,0.0,9
717797,0.0,9
717718,0.0,9
767367,100.0,9
771941,100.0,9
716656,100.0,9
717750,100.0,9
718292,0.0,9
718470,100.0,9
716743,0.0,9
765122,0.0,9
718266,100.0,9
772475,100.0,9
769496,100.0,9
764583,50.0,9
717768,100.0,9
717777,100.0,9
717705,100.0,9
771828,0.0,9
717779,100.0,9
716736,0.0,9
717818,0.0,9
771847,0.0,9
717799,0.0,9
772539,0.0,9
717696,100.0,9
717755,100.0,9
716663,100.0,9
1209204,100.0,9
1201819,100.0,9
1209306,100.0,9
1201363,100.0,9
1201397,100.0,9
1201298,100.0,9
1201949,100.0,9
1209322,100.0,9
1201633,100.0,9
1214212,100.0,9
1201125,100.0,9
1201705,100.0,9
1209043,100.0,9
1201246,0.0,9
1213966,100.0,9
1209353,83.333333333333,9
1201785,100.0,9
1201151,100.0,9
1209243,100.0,9
1201725,0.0,9
1214268,100.0,9
1209307,100.0,9
1201699,100.0,9
1217573,0.0,9
1209455,100.0,9
1201177,100.0,9
1217312,100.0,9
1214243,0.0,9
1201606,100.0,9
768643,100.0,9
717716,0.0,9
717760,100.0,9
769249,100.0,9
764700,100.0,9
717767,0.0,9
761448,0.0,9
718218,0.0,9
717727,100.0,9
764667,100.0,9
761511,0.0,9
761532,100.0,9
765126,100.0,9
717756,100.0,9
768969,0.0,9
769265,0.0,9
765117,0.0,9
717747,100.0,9
716729,0.0,9
762549,100.0,9
717742,50.0,9
718233,100.0,9
716632,0.0,9
717720,0.0,9
716665,0.0,9
716652,100.0,9
716638,0.0,9
762528,0.0,9
771915,100.0,9
716647,100.0,9
716710,100.0,9
761492,100.0,9
762567,100.0,9
716724,0.0,9
716713,100.0,9
765187,0.0,9
717726,0.0,9
1216809,60.0,10
1209290,100.0,10
1214238,0.0,10
1201954,50.0,10
1209335,100.0,10
1209075,100.0,10
1201229,100.0,10
1201209,100.0,10
1209334,100.0,10
1201602,50.0,10
1209176,80.0,10
1201508,100.0,10
1217581,0.0,10
1201449,100.0,10
1216801,60.0,10
1213641,100.0,10
1201365,100.0,10
1201778,50.0,10
1214273,100.0,10
1201749,100.0,10
1201851,100.0,10
1211067,100.0,10
1201157,100.0,10
1201823,100.0,10
1201637,100.0,10
1209373,0.0,10
1201098,100.0,10
765113,0.0,10
772473,100.0,10
717762,100.0,10
717798,80.0,10
717807,0.0,10
716753,0.0,10
767351,100.0,10
717819,100.0,10
718227,100.0,10
716683,100.0,10
716658,100.0,10
766506,0.0,10
771882,100.0,10
717776,100.0,10
761452,100.0,10
764661,0.0,10
717743,100.0,10
716649,100.0,10
764676,0.0,10
771917,100.0,10
774106,0.0,10
771767,50.0,10
769242,0.0,10
761468,100.0,10
717706,100.0,10
771939,100.0,10
717806,0.0,10
774095,0.0,10
1201259,100.0,10
1217585,0.0,10
1211066,0.0,10
1201541,100.0,10
1201254,100.0,10
1209321,100.0,10
1217568,0.0,10
1201399,80.0,10
1201415,50.0,10
1213964,100.0,10
1201183,100.0,10
1214241,0.0,10
1201596,100.0,10
1201783,100.0,10
1209059,100.0,10
1217580,0.0,10
772437,100.0,10
761435,100.0,10
767353,100.0,10
717733,100.0,10
717823,75.0,10
766268,0.0,10
716745,0.0,10
717741,100.0,10
771865,0.0,10
717752,100.0,10
762538,100.0,10
762520,100.0,10
716696,100.0,10
762543,100.0,10
718259,100.0,10
771970,0.0,10
762561,0.0,10
772011,0.0,10
764659,100.0,10
717712,0.0,10
771969,0.0,10
716630,0.0,10
762571,100.0,10
765191,0.0,10
717765,100.0,10
762555,100.0,10
764719,0.0,10
771769,100.0,10
1201849,0.0,10
1201394,25.0,10
1201729,100.0,10
1201281,100.0,10
1201787,100.0,10
1201895,100.0,10
1208954,100.0,10
1201957,0.0,10
1201251,100.0,10
1201389,100.0,10
1201536,0.0,10
1201671,100.0,10
1213655,100.0,10
1201222,75.0,10
1201817,100.0,10
1209260,100.0,10
1218503,0.0,10
1216957,50.0,10
1201853,100.0,10
1201959,0.0,10
1201733,100.0,10
1209477,100.0,10
1218071,100.0,10
1201659,100.0,10
1209177,100.0,10
1209090,100.0,10
1201773,100.0,10
1214265,100.0,10
1201481,100.0,10
716694,0.0,10
716717,0.0,10
717759,100.0,10
762531,0.0,10
764694,0.0,10
766505,0.0,10
772533,0.0,10
772518,100.0,10
771810,100.0,10
771808,75.0,10
718291,0.0,10
769228,0.0,10
717740,100.0,10
772012,0.0,10
717719,80.0,10
718500,100.0,10
771778,100.0,10
717749,100.0,10
766495,50.0,10
717794,100.0,10
769506,0.0,10
717713,0.0,10
762569,100.0,10
774099,0.0,10
716667,0.0,10
716733,0.0,10
717734,100.0,10
716720,0.0,10
762517,100.0,10
717800,0.0,10
716622,100.0,10
716727,0.0,10
771898,100.0,10
718250,100.0,10
767812,0.0,10
1201751,100.0,10
1209124,0.0,10
1201921,0.0,10
1201503,100.0,10
1210825,100.0,10
1214282,0.0,10
1201181,100.0,10
1213965,0.0,10
1201430,100.0,10
1201635,100.0,10
1201322,100.0,10
1201539,100.0,10
1209454,0.0,10
1209187,100.0,10
1216948,100.0,10
1209092,100.0,10
1217330,100.0,10
1201487,100.0,10
1201453,100.0,10
1201667,0.0,10
1201333,100.0,10
717769,100.0,10
772457,100.0,10
716620,100.0,10
717717,0.0,10
717723,100.0,10
716714,100.0,10
716692,100.0,10
717820,100.0,10
716698,100.0,10
761482,100.0,10
717775,100.0,10
771770,0.0,10
716688,0.0,10
764692,0.0,10
765133,0.0,10
717801,0.0,10
716664,100.0,10
716659,80.0,10
717778,100.0,10
762565,0.0,10
774097,0.0,10
716641,100.0,10
772439,100.0,10
769507,0.0,10
716687,100.0,10
764565,100.0,10
717735,100.0,10
717732,100.0,10
764690,0.0,10
716689,60.0,10
717709,100.0,10
717707,100.0,10
716670,100.0,10
717790,80.0,10
769255,0.0,10
762552,100.0,10
771876,100.0,10
717725,100.0,10
769263,100.0,10
716685,100.0,10
765211,0.0,10
718224,0.0,10
1213849,100.0,10
1201693,0.0,10
1209076,75.0,10
1201627,0.0,10
1214461,0.0,10
1201923,0.0,10
1201604,100.0,10
1213963,100.0,10
1201211,75.0,10
1201451,100.0,10
1217724,100.0,10
1201703,100.0,10
1217579,0.0,10
1213852,50.0,10
1201735,100.0,10
1201093,100.0,10
1201327,100.0,10
1201120,100.0,10
1201565,100.0,10
1201445,0.0,10
1209259,100.0,10
1209275,100.0,10
716646,100.0,10
717763,100.0,10
774085,0.0,10
769260,0.0,10
716746,100.0,10
762541,100.0,10
717721,100.0,10
717825,100.0,10
762573,100.0,10
716697,100.0,10
717754,100.0,10
716636,0.0,10
764613,0.0,10
771845,0.0,10
717729,80.0,10
717711,75.0,10
761455,75.0,10
769232,0.0,10
717702,50.0,10
717738,100.0,10
716731,0.0,10
717787,100.0,10
716624,100.0,10
762547,100.0,10
771863,33.333333333333,10
717757,100.0,10
716617,0.0,10
716716,100.0,10
771877,66.666666666667,10
716653,100.0,10
717728,100.0,10
718219,100.0,10
717703,100.0,10
716749,100.0,10
716722,0.0,10
1209163,100.0,10
1209244,100.0,10
1217729,0.0,10
1201631,100.0,10
1201100,100.0,10
1214274,100.0,10
1201476,100.0,10
1201669,0.0,10
1214082,100.0,10
1201331,100.0,10
1209354,0.0,10
1201747,100.0,10
1201159,100.0,10
1201276,100.0,10
1209372,83.333333333333,10
1209289,100.0,10
1201821,100.0,10
1201203,100.0,10
1217563,0.0,10
1201811,100.0,10
1209274,100.0,10
1214080,80.0,10
1201741,100.0,10
1201510,100.0,10
717758,100.0,10
768971,0.0,10
765195,0.0,10
764696,0.0,10
759427,100.0,10
716680,100.0,10
718267,100.0,10
716726,0.0,10
716676,0.0,10
764682,0.0,10
718057,100.0,10
716635,100.0,10
716739,0.0,10
717789,100.0,10
718442,100.0,10
716644,0.0,10
772528,100.0,10
762533,0.0,10
772455,80.0,10
717761,100.0,10
717701,100.0,10
717700,100.0,10
717708,50.0,10
762526,100.0,10
761441,100.0,10
716701,100.0,10
762535,0.0,10
718251,100.0,10
762545,100.0,10
716678,0.0,10
762557,100.0,10
772013,0.0,10
771768,100.0,10
716751,100.0,10
716671,100.0,10
716695,100.0,10
717744,100.0,10
1209162,100.0,10
1201889,100.0,10
1201283,100.0,10
1213651,100.0,10
1201899,100.0,10
1201304,100.0,10
1214260,100.0,10
1201897,100.0,10
1201532,0.0,10
1201665,100.0,10
1214270,100.0,10
1201185,50.0,10
1201845,0.0,10
1217622,0.0,10
1213650,100.0,10
1201731,0.0,10
1201701,0.0,10
1201357,0.0,10
1218075,100.0,10
717804,0.0,10
716629,0.0,10
717818,0.0,10
716656,100.0,10
717797,0.0,10
717718,0.0,10
767367,100.0,10
717779,100.0,10
716743,0.0,10
772539,0.0,10
718266,100.0,10
717768,100.0,10
772475,100.0,10
717696,100.0,10
717755,100.0,10
717777,100.0,10
717705,100.0,10
771828,0.0,10
771941,100.0,10
716663,100.0,10
769496,100.0,10
717814,0.0,10
762523,100.0,10
772474,100.0,10
761439,100.0,10
716736,0.0,10
771847,0.0,10
717799,0.0,10
771826,100.0,10
717827,100.0,10
716640,0.0,10
717722,100.0,10
761444,100.0,10
769259,100.0,10
762559,100.0,10
767369,100.0,10
769236,0.0,10
717715,0.0,10
772024,0.0,10
717750,100.0,10
718292,0.0,10
718470,100.0,10
765122,0.0,10
764583,50.0,10
1201633,100.0,10
1201125,100.0,10
1201705,100.0,10
1213966,100.0,10
1201298,100.0,10
1201151,100.0,10
1201725,0.0,10
1209353,100.0,10
1201785,0.0,10
1209243,100.0,10
1214268,100.0,10
1201699,100.0,10
1209307,100.0,10
1209455,100.0,10
