EVENT_ID,TIME_STAMP,TYPE_DESCRIPTION,ONSTREET,DIRECTION,LAT,LONG
517,2013-10-25:07:02,Accident-no details,405,0,33.961684,-118.36929
25,2013-10-25:07:03,Accident-no details,405,0,33.945333,-118.368263
25,2013-10-25:07:03,Accident-no details,405,0,33.961684,-118.36929
525,2013-10-25:07:05,Accident-no details,405,0,33.945333,-118.368263
28,2013-10-25:07:06,Accident-no details,405,0,33.945333,-118.368263
564,2013-10-25:07:29,Accident-no details,405,1,34.024975,-118.42867
567,2013-10-25:07:30,Accident-no details,405,1,34.046958,-118.446773
575,2013-10-25:07:30,Accident-no details,405,1,34.031657,-118.426656
33,2013-10-25:07:31,Accident-no details,405,1,34.035478,-118.438072
33,2013-10-25:07:31,Accident-no details,405,1,34.046958,-118.446773
21,2013-10-25:07:54,Accident-property damage,405,1,33.697598,-117.940103
106,2013-10-25:07:57,Accident-property damage,405,1,33.697598,-117.940103
640,2013-10-25:07:58,Accident-ambulance rolling,405,1,34.27909,-118.469813
111,2013-10-25:08:01,Accident-property damage,405,1,33.687884,-117.914545
43,2013-10-25:08:02,Accident-property damage,405,1,34.1611,-118.469614
678,2013-10-25:08:11,Accident-no details,405,0,33.864644,-118.326397
791,2013-10-25:08:43,Accident-property damage,405,1,33.898375,-118.370277
820,2013-10-25:08:50,Hit and Run-no injuries,405,1,34.172117,-118.46771
820,2013-10-25:08:50,Hit and Run-no injuries,405,1,34.1611,-118.469614
68,2013-10-25:09:04,Accident-property damage,405,1,33.898375,-118.370277
912,2013-10-25:09:25,Accident-no details,405,1,33.898375,-118.370277
916,2013-10-25:09:25,Accident-minor injuries,405,1,33.898375,-118.370277
1008,2013-10-25:09:50,Accident-no details,405,1,34.161004,-118.469616
75,2013-10-25:09:52,Accident-no details,405,1,34.161004,-118.469616
1020,2013-10-25:09:53,Hit and Run-no injuries,405,1,34.172117,-118.46771
77,2013-10-25:09:54,Accident-no details,405,1,34.172117,-118.46771
1052,2013-10-25:10:02,Accident-property damage,405,1,34.160073,-118.469604
1139,2013-10-25:10:35,Accident-no details,405,0,34.055686,-118.451951
93,2013-10-25:10:50,Accident-no details,405,0,34.055686,-118.451951
1389,2013-10-25:11:46,Accident-no details,405,1,34.201261,-118.473583
1560,2013-10-25:12:36,Accident-property damage,405,0,34.043572,-118.443615
1710,2013-10-25:13:16,Hit and Run-no injuries,405,0,33.825939,-118.241557
251,2013-10-25:13:21,Accident-property damage,405,0,33.774505,-118.075641
1860,2013-10-25:14:04,Accident-property damage,405,1,34.026762,-118.430113
2139,2013-10-25:15:10,Hit and Run-no injuries,405,0,34.02685,-118.429908
2199,2013-10-25:15:23,Accident-property damage,405,0,34.0586,-118.454308
329,2013-10-25:15:27,Accident-no details,405,0,33.669553,-117.822563
58,2013-10-25:15:30,Accident-property damage,405,1,33.744518,-118.005137
2270,2013-10-25:15:40,Accident-property damage,405,0,34.055686,-118.451951
62,2013-10-25:15:48,Accident-property damage,405,0,33.68838,-117.907664
2319,2013-10-25:15:52,Accident-ambulance rolling,405,0,34.186639,-118.473991
358,2013-10-25:15:53,Accident-property damage,405,0,33.67846,-117.846946
63,2013-10-25:15:55,Accident-property damage,405,0,33.67846,-117.846946
2407,2013-10-25:16:17,Accident-no details,405,0,34.072786,-118.466447
2501,2013-10-25:16:37,Hit and Run-no injuries,405,1,33.859753,-118.309149
385,2013-10-25:16:39,Accident-no details,405,1,33.746047,-118.007047
72,2013-10-25:16:40,Accident-no details,405,1,33.746047,-118.007047
2999,2013-10-25:18:22,Hit and Run-no injuries,405,0,34.201108,-118.473406
3077,2013-10-25:18:36,Accident-no details,405,1,33.85684,-118.284809
3077,2013-10-25:18:36,Accident-no details,405,1,33.859715,-118.299188
452,2013-10-25:18:42,Hit and Run-no injuries,405,1,33.687296,-117.890487
450,2013-10-25:18:44,Accident-property damage,405,0,33.687441,-117.873542
3193,2013-10-25:18:55,Hit and Run-no injuries,405,0,34.036971,-118.43854
3338,2013-10-25:19:25,Accident-no details,405,1,33.872903,-118.342364
3378,2013-10-25:19:31,Accident-property damage,405,1,33.884622,-118.352704
508,2013-10-25:19:52,Accident-property damage,405,0,33.696239,-117.936149
3584,2013-10-25:20:12,Accident-no details,405,1,34.005972,-118.413666
3626,2013-10-25:20:16,Accident-property damage,405,1,34.012186,-118.418558
128,2013-10-26:00:30,Hit and Run-no injuries,405,1,33.790411,-118.099358
129,2013-10-26:05:41,Accident-no details,405,0,33.683796,-117.855894
990,2013-10-26:07:13,Accident-no details,405,1,33.852643,-118.279755
990,2013-10-26:07:13,Accident-no details,405,0,33.857886,-118.286336
1683,2013-10-26:11:23,Accident-no details,405,1,33.825733,-118.241778
1683,2013-10-26:11:23,Accident-no details,405,1,33.831736,-118.256083
1686,2013-10-26:11:26,Accident-ambulance rolling,405,0,34.00023,-118.408852
1686,2013-10-26:11:26,Accident-ambulance rolling,405,1,34.00293,-118.411254
1698,2013-10-26:11:27,Accident-no details,405,1,34.072806,-118.466716
1859,2013-10-26:12:11,Accident-property damage,405,1,34.005972,-118.413666
1888,2013-10-26:12:18,Accident-property damage,405,0,34.072786,-118.466447
1886,2013-10-26:12:20,Accident-no details,405,1,34.172117,-118.46771
285,2013-10-26:12:29,Hit and Run-no injuries,405,1,33.774246,-118.071496
6,2013-10-26:12:45,Hit and Run-no injuries,405,1,33.774246,-118.071496
78,2013-10-26:13:26,Accident-property damage,405,1,34.046958,-118.446773
2113,2013-10-26:13:27,Accident-property damage,405,1,34.046958,-118.446773
2131,2013-10-26:13:31,Hit and Run-no injuries,405,0,34.047022,-118.446575
2348,2013-10-26:14:33,Accident-ambulance rolling,405,1,34.072806,-118.466716
2348,2013-10-26:14:33,Accident-minor injuries,405,1,34.09662,-118.477173
2354,2013-10-26:14:33,Accident-property damage,405,1,34.088594,-118.475404
2366,2013-10-26:14:33,Accident-ambulance rolling,405,1,34.122693,-118.478562
2401,2013-10-26:14:46,Accident-no details,405,1,34.088594,-118.475404
101,2013-10-26:14:47,Accident-no details,405,1,34.088594,-118.475404
2481,2013-10-26:15:08,Accident-no details,405,1,33.975108,-118.384369
364,2013-10-26:15:24,Accident-ambulance rolling,405,0,33.685451,-117.862756
2682,2013-10-26:16:02,Accident-property damage,405,0,34.975086,-118.383617
145,2013-10-26:16:36,Accident-property damage,405,0,34.218169,-118.473109
2801,2013-10-26:16:37,Accident-ambulance rolling,405,0,34.218169,-118.473109
2956,2013-10-26:17:19,Accident-property damage,405,0,34.15067,-118.46824
442,2013-10-26:17:46,Accident-ambulance rolling,405,1,33.731681,-117.989185
449,2013-10-26:17:52,Accident-property damage,405,0,33.774507,-118.080158
3239,2013-10-26:18:41,Accident-property damage,405,0,34.154133,-118.467958
3534,2013-10-26:20:08,Accident-ambulance rolling,405,1,34.00293,-118.411254
3534,2013-10-26:20:08,Accident-ambulance rolling,405,1,34.005972,-118.413666
3539,2013-10-26:20:09,Accident-no details,405,0,34.975086,-118.383617
3545,2013-10-26:20:11,Accident-no details,405,1,34.172117,-118.46771
3857,2013-10-26:21:42,Accident-no details,405,0,34.067097,-118.461533
138,2013-10-27:00:27,Accident-no details,405,0,34.088608,-118.475191
156,2013-10-27:00:30,Accident-no details,405,0,34.126388,-118.475396
156,2013-10-27:00:30,Accident-no details,405,0,34.088608,-118.475191
83,2013-10-27:01:53,Accident-ambulance rolling,405,0,33.73293,-117.989164
567,2013-10-27:01:55,Accident-ambulance rolling,405,0,34.224672,-118.473057
1146,2013-10-27:05:00,Accident-no details,405,0,33.863417,-118.322294
1160,2013-10-27:05:08,Accident-property damage,405,0,33.859916,-118.294347
176,2013-10-27:06:07,Accident-no details,405,0,33.651291,-117.757849
183,2013-10-27:06:59,Accident-no details,405,1,33.717183,-117.968759
1421,2013-10-27:07:37,Accident-no details,405,1,33.929709,-118.368531
5,2013-10-27:11:05,Accident-ambulance rolling,405,1,33.744518,-118.005137
82,2013-10-27:14:47,Accident-property damage,405,0,34.122631,-118.478405
2562,2013-10-27:14:48,Accident-property damage,405,0,34.122631,-118.478405
407,2013-10-27:14:54,Accident-property damage,405,0,33.773393,-118.039162
2776,2013-10-27:15:38,Accident-property damage,405,1,34.12637,-118.475639
2776,2013-10-27:15:38,Accident-property damage,405,1,34.139358,-118.471277
3036,2013-10-27:16:51,Accident-property damage,405,1,34.154179,-118.468226
3036,2013-10-27:16:51,Accident-property damage,405,0,34.096564,-118.476908
498,2013-10-27:17:04,Hit and Run-no injuries,405,1,33.774298,-118.083132
502,2013-10-27:17:16,Accident-property damage,405,1,33.691016,-117.924226
3150,2013-10-27:17:30,Accident-property damage,405,1,34.031657,-118.426656
3392,2013-10-27:18:32,Accident-no details,405,0,34.088608,-118.475191
3395,2013-10-27:18:33,Accident-property damage,405,0,34.088608,-118.475191
3775,2013-10-27:20:15,Accident-property damage,405,1,34.154179,-118.468226
3805,2013-10-27:20:23,Accident-property damage,405,0,34.036971,-118.43854
3956,2013-10-27:21:06,Accident-property damage,405,1,34.00293,-118.411254
616,2013-10-27:21:35,Accident-property damage,405,1,33.668186,-117.819289
4102,2013-10-27:21:42,Accident-property damage,405,0,33.945333,-118.368263
530,2013-10-28:05:44,Accident-property damage,405,0,33.852843,-118.279659
534,2013-10-28:05:48,Accident-no details,405,0,33.931026,-118.368252
2,2013-10-28:05:50,Accident-no details,405,0,33.931026,-118.368252
4,2013-10-28:06:00,Accident-property damage,405,0,33.931026,-118.368252
7,2013-10-28:06:09,Accident-property damage,405,0,33.916344,-118.37009
649,2013-10-28:06:49,Accident-property damage,405,0,33.825939,-118.241557
61,2013-10-28:06:58,Accident-property damage,405,1,33.774849,-118.086326
62,2013-10-28:06:59,Accident-no details,405,1,33.731681,-117.989185
11,2013-10-28:07:01,Accident-no details,405,1,33.731681,-117.989185
727,2013-10-28:07:24,Accident-ambulance rolling,405,0,33.825957,-118.236037
60,2013-10-28:07:26,Accident-no details,405,1,33.704443,-117.95379
732,2013-10-28:07:26,Accident-property damage,405,0,33.965836,-118.370496
80,2013-10-28:07:40,Accident-property damage,405,0,33.687566,-117.868785
66,2013-10-28:08:18,Accident-property damage,405,1,33.825153,-118.218579
867,2013-10-28:08:19,Accident-property damage,405,1,33.825153,-118.218579
1071,2013-10-28:09:34,Accident-property damage,405,1,34.088594,-118.475404
1105,2013-10-28:09:44,Accident-property damage,405,0,33.872778,-118.341992
1134,2013-10-28:09:45,Hit and Run-no injuries,405,1,34.139358,-118.471277
1119,2013-10-28:09:48,Accident-no details,405,0,33.859953,-118.309145
1123,2013-10-28:09:49,Accident-no details,405,0,34.122631,-118.478405
144,2013-10-28:09:52,Accident-no details,405,1,33.774246,-118.071496
30,2013-10-28:09:54,Accident-no details,405,1,33.774246,-118.071496
1203,2013-10-28:10:15,Accident-no details,405,1,34.233558,-118.472957
1228,2013-10-28:10:25,Accident-no details,405,0,34.088608,-118.475191
99,2013-10-28:10:26,Accident-no details,405,0,34.088608,-118.475191
1230,2013-10-28:10:26,Accident-no details,405,0,34.122631,-118.478405
102,2013-10-28:10:28,Accident-no details,405,0,34.122631,-118.478405
1286,2013-10-28:10:39,Hit and Run-no injuries,405,0,34.154133,-118.467958
1286,2013-10-28:10:39,Hit and Run-no injuries,405,0,34.15067,-118.46824
175,2013-10-28:11:09,Accident-ambulance rolling,405,1,33.687884,-117.914545
1393,2013-10-28:11:18,Accident-property damage,405,0,34.139358,-118.471048
193,2013-10-28:11:43,Accident-no details,405,0,33.690904,-117.92332
1686,2013-10-28:12:59,Accident-no details,405,1,34.1611,-118.469614
156,2013-10-28:13:03,Accident-property damage,405,1,34.155136,-118.468446
1699,2013-10-28:13:05,Accident-no details,405,1,34.155136,-118.468446
240,2013-10-28:13:15,Hit and Run-no injuries,405,1,33.68677,-117.867611
115210,2013-10-28:13:21,Accident,405,1,34.164511,-118.469839
1862,2013-10-28:13:43,Accident-no details,405,1,34.1611,-118.469614
260,2013-10-28:14:16,Accident-property damage,405,0,33.700405,-117.946224
2030,2013-10-28:14:28,Accident-no details,405,0,33.803067,-118.136371
2058,2013-10-28:14:33,Accident-no details,405,0,33.805847,-118.142507
187,2013-10-28:14:34,Accident-no details,405,0,33.805847,-118.142507
2109,2013-10-28:14:49,Accident-property damage,405,0,34.036971,-118.43854
50,2013-10-28:15:30,Accident-property damage,405,0,33.690904,-117.92332
2285,2013-10-28:15:40,Hit and Run-no injuries,405,0,34.055686,-118.451951
2283,2013-10-28:15:43,Accident-ambulance rolling,405,1,33.987765,-118.399247
220,2013-10-28:15:47,Accident-ambulance rolling,405,1,33.987765,-118.399247
330,2013-10-28:16:13,Accident-no details,405,1,33.687424,-117.895968
332,2013-10-28:16:13,Accident-no details,405,1,33.687884,-117.914545
2480,2013-10-28:16:32,Hit and Run-no injuries,405,0,34.055686,-118.451951
342,2013-10-28:16:34,Accident-property damage,405,0,33.687441,-117.873542
61,2013-10-28:16:35,Accident-property damage,405,0,33.687441,-117.873542
345,2013-10-28:16:36,Accident-property damage,405,1,33.687884,-117.914545
358,2013-10-28:17:02,Accident-property damage,405,1,33.687884,-117.914545
70,2013-10-28:17:09,Accident-property damage,405,0,33.687888,-117.905149
362,2013-10-28:17:12,Accident-property damage,405,0,33.687888,-117.905149
2647,2013-10-28:17:14,Accident-property damage,405,1,33.796703,-118.107792
2958,2013-10-28:18:44,Accident-no details,405,1,34.01875,-118.423801
2958,2013-10-28:18:44,Accident-no details,405,1,34.012186,-118.418558
273,2013-10-28:18:53,Accident-property damage,405,1,34.01875,-118.423801
3027,2013-10-28:19:03,Accident-property damage,405,1,34.01875,-118.423801
3031,2013-10-28:19:03,Accident-no details,405,0,34.088608,-118.475191
275,2013-10-28:19:10,Accident-property damage,405,0,34.088608,-118.475191
3229,2013-10-28:20:02,Accident-no details,405,0,34.25726,-118.472109
3241,2013-10-28:20:06,Accident-no details,405,0,34.186639,-118.473991
3265,2013-10-28:20:14,Accident-no details,405,0,33.805847,-118.142507
3265,2013-10-28:20:14,Accident-ambulance rolling,405,0,33.802833,-118.12518
3318,2013-10-28:20:27,Accident-property damage,405,1,34.172117,-118.46771
3398,2013-10-28:20:50,Accident-property damage,405,1,33.825733,-118.241778
3398,2013-10-28:20:50,Accident-property damage,405,0,33.82594,-118.241383
3479,2013-10-28:21:21,Accident-ambulance rolling,405,0,34.047022,-118.446575
39,2013-10-29:02:29,Accident-property damage,405,0,33.735415,-117.989242
261,2013-10-29:02:38,Accident-no details,405,1,34.038994,-118.439912
441,2013-10-29:05:30,Accident-ambulance rolling,405,1,34.055739,-118.452239
445,2013-10-29:05:31,Accident-ambulance rolling,405,1,34.072806,-118.466716
456,2013-10-29:05:35,Accident-property damage,405,0,34.265239,-118.472021
2,2013-10-29:05:44,Accident-property damage,405,0,33.808813,-118.156348
507,2013-10-29:05:58,Accident-property damage,405,1,34.201261,-118.473583
8,2013-10-29:06:02,Accident-property damage,405,1,34.201261,-118.473583
83,2013-10-29:06:40,Accident-property damage,405,0,33.780289,-118.090138
87,2013-10-29:06:54,Accident-property damage,405,1,33.774246,-118.071496
89,2013-10-29:06:58,Accident-property damage,405,1,33.774246,-118.071496
644,2013-10-29:07:19,Accident-property damage,405,1,34.072806,-118.466716
105,2013-10-29:07:44,Accident-no details,405,1,33.717183,-117.968759
15,2013-10-29:07:53,Accident-property damage,405,1,33.697598,-117.940103
111,2013-10-29:07:54,Accident-property damage,405,1,33.697598,-117.940103
39,2013-10-29:07:55,Accident-property damage,405,0,33.825971,-118.204397
128,2013-10-29:08:22,Accident-property damage,405,0,33.669553,-117.822563
904,2013-10-29:08:39,Accident-no details,405,1,34.148315,-118.46957
923,2013-10-29:08:44,Accident-property damage,405,1,34.093718,-118.476119
152,2013-10-29:08:49,Hit and Run-no injuries,405,0,33.774471,-118.068873
159,2013-10-29:09:08,Accident-no details,405,0,33.663569,-117.794702
27,2013-10-29:09:10,Accident-no details,405,0,33.663569,-117.794702
162,2013-10-29:09:17,Accident-property damage,405,1,33.649062,-117.751221
30,2013-10-29:09:21,Accident-property damage,405,1,33.649062,-117.751221
1065,2013-10-29:09:32,Accident-no details,405,1,34.221399,-118.473703
1274,2013-10-29:10:44,Accident-property damage,405,1,34.1611,-118.469614
1477,2013-10-29:11:49,Accident-property damage,405,1,34.122693,-118.478562
1477,2013-10-29:11:49,Accident-property damage,405,1,34.139358,-118.471277
270,2013-10-29:12:31,Accident-property damage,405,1,33.774159,-118.049783
46,2013-10-29:12:32,Accident-property damage,405,1,33.774159,-118.049783
47,2013-10-29:12:35,Accident-no details,405,1,33.774159,-118.049783
286,2013-10-29:12:58,Accident-property damage,405,1,33.668186,-117.819289
202,2013-10-29:13:18,Accident-property damage,405,1,33.656573,-117.779091
1808,2013-10-29:13:34,Accident-property damage,405,1,34.186646,-118.474262
374,2013-10-29:15:31,Accident-no details,405,1,33.774159,-118.049783
62,2013-10-29:15:33,Accident-no details,405,1,33.774159,-118.049783
418,2013-10-29:16:21,Hit and Run-no injuries,405,1,33.722213,-117.974756
2401,2013-10-29:16:23,Accident-property damage,405,1,33.802549,-118.11813
2436,2013-10-29:16:34,Hit and Run-no injuries,405,1,33.722213,-117.974756
459,2013-10-29:17:23,Accident-no details,405,0,33.688905,-117.918184
2606,2013-10-29:17:24,Hit and Run-no injuries,405,1,34.259379,-118.472319
2612,2013-10-29:17:26,Accident-no details,405,1,33.864472,-118.326524
229,2013-10-29:17:32,Accident-no details,405,1,33.864472,-118.326524
473,2013-10-29:17:50,Accident-property damage,405,0,33.688279,-117.901356
509,2013-10-29:18:43,Accident-no details,405,0,33.693252,-117.928998
87,2013-10-29:18:48,Accident-no details,405,0,33.693252,-117.928998
2958,2013-10-29:18:51,Accident-no details,405,1,33.786541,-118.094128
90,2013-10-29:18:53,Accident-property damage,405,0,33.707827,-117.954312
1222,2013-10-29:18:53,Accident-no details,405,1,33.786541,-118.094128
3005,2013-10-29:19:01,Accident-property damage,405,1,34.177111,-118.4685
3106,2013-10-29:19:28,Accident-property damage,405,0,33.796983,-118.107798
3106,2013-10-29:19:28,Accident-property damage,405,1,33.801726,-118.114658
3480,2013-10-29:21:16,Accident-no details,405,0,34.039553,-118.440146
534,2013-10-30:06:34,Accident-no details,405,1,33.796703,-118.107792
555,2013-10-30:06:41,Accident-property damage,405,1,33.802636,-118.125354
87,2013-10-30:06:44,Hit and Run-no injuries,405,0,33.714047,-117.964583
562,2013-10-30:06:44,Accident-property damage,405,0,33.938414,-118.368286
24,2013-10-30:06:50,Accident-property damage,405,1,33.796703,-118.107792
90,2013-10-30:06:50,Accident-property damage,405,1,33.774373,-118.096018
9,2013-10-30:06:54,Accident-property damage,405,1,33.774373,-118.096018
10,2013-10-30:06:54,Accident-property damage,405,1,33.774246,-118.071496
750,2013-10-30:07:53,Accident-ambulance rolling,405,1,34.055739,-118.452239
43,2013-10-30:07:54,Accident-ambulance rolling,405,1,34.072806,-118.466716
43,2013-10-30:07:54,Accident-ambulance rolling,405,1,34.055739,-118.452239
67,2013-10-30:08:27,Accident-no details,405,0,33.961684,-118.36929
894,2013-10-30:08:28,Accident-no details,405,0,33.961684,-118.36929
74,2013-10-30:08:40,Accident-property damage,405,0,33.802833,-118.12518
144,2013-10-30:08:42,Accident-property damage,405,0,33.65497,-117.772868
947,2013-10-30:08:47,Accident-property damage,405,0,33.802833,-118.12518
962,2013-10-30:08:51,Accident-ambulance rolling,405,1,34.122693,-118.478562
965,2013-10-30:08:51,Accident-property damage,405,1,33.813428,-118.167665
972,2013-10-30:08:54,Accident-property damage,405,1,33.916464,-118.370321
81,2013-10-30:09:10,Accident-property damage,405,0,33.813592,-118.167537
36,2013-10-30:09:17,Accident-property damage,405,1,33.704402,-117.954257
165,2013-10-30:09:18,Accident-property damage,405,1,33.744518,-118.005137
163,2013-10-30:09:20,Accident-property damage,405,1,33.704402,-117.954257
1044,2013-10-30:09:22,Accident-property damage,405,0,33.857886,-118.286336
1120,2013-10-30:09:45,Accident-property damage,405,0,33.811625,-118.161489
1138,2013-10-30:09:52,Accident-property damage,405,1,34.186646,-118.474262
101,2013-10-30:09:54,Accident-property damage,405,1,34.186646,-118.474262
183,2013-10-30:10:12,Accident-property damage,405,0,33.682765,-117.856785
183,2013-10-30:10:12,Accident-no details,405,0,33.687437,-117.872002
47,2013-10-30:10:13,Accident-no details,405,0,33.682765,-117.856785
47,2013-10-30:10:13,Accident-no details,405,0,33.687437,-117.872002
1328,2013-10-30:11:08,Accident-no details,405,1,34.201261,-118.473583
1328,2013-10-30:11:08,Accident-no details,405,1,34.186646,-118.474262
1372,2013-10-30:11:25,Accident-property damage,405,1,34.172117,-118.46771
1401,2013-10-30:11:39,Hit and Run-no injuries,405,1,34.072806,-118.466716
1414,2013-10-30:11:43,Accident-property damage,405,1,34.088594,-118.475404
130,2013-10-30:11:44,Accident-no details,405,1,34.088594,-118.475404
1429,2013-10-30:11:48,Accident-no details,405,0,34.235589,-118.472957
1440,2013-10-30:11:48,Hit and Run-no injuries,405,0,33.961684,-118.36929
1436,2013-10-30:11:49,Accident-ambulance rolling,405,0,34.221364,-118.473097
1436,2013-10-30:11:49,Accident-ambulance rolling,405,0,34.235589,-118.472957
131,2013-10-30:11:50,Accident-no details,405,0,34.235589,-118.472957
1437,2013-10-30:11:50,Accident-no details,405,0,34.201108,-118.473406
1449,2013-10-30:11:51,Hit and Run-no injuries,405,0,34.022431,-118.426459
1453,2013-10-30:11:53,Accident-no details,405,0,34.267114,-118.472023
213,2013-10-30:11:54,Accident-property damage,405,1,33.774013,-118.075389
213,2013-10-30:11:54,Accident-property damage,405,130,33.774252,-118.073458
54,2013-10-30:11:58,Accident-property damage,405,130,33.774252,-118.073458
54,2013-10-30:11:58,Accident-property damage,405,1,33.774246,-118.071496
136,2013-10-30:11:59,Accident-ambulance rolling,405,0,34.235589,-118.472957
239,2013-10-30:13:15,Accident-no details,405,1,33.687296,-117.890487
1797,2013-10-30:13:34,Accident-property damage,405,0,34.02685,-118.429908
174,2013-10-30:13:36,Accident-property damage,405,0,34.02685,-118.429908
68,2013-10-30:15:15,Accident-property damage,405,0,33.700405,-117.946224
2206,2013-10-30:15:19,Accident-property damage,405,1,33.786541,-118.094128
2236,2013-10-30:15:25,Accident-property damage,405,1,33.884622,-118.352704
228,2013-10-30:15:27,Accident-property damage,405,1,33.884622,-118.352704
2324,2013-10-30:15:41,Accident-no details,405,1,34.038994,-118.439912
328,2013-10-30:15:42,Accident-property damage,405,1,33.774246,-118.071496
330,2013-10-30:15:42,Accident-no details,405,1,33.774159,-118.049783
76,2013-10-30:15:43,Accident-property damage,405,1,33.774159,-118.049783
237,2013-10-30:15:46,Accident-no details,405,1,34.038994,-118.439912
2369,2013-10-30:15:53,Hit and Run-no injuries,405,1,33.803733,-118.138798
337,2013-10-30:15:54,Accident-no details,405,1,33.774298,-118.083132
78,2013-10-30:15:59,Accident-property damage,405,1,33.774298,-118.083132
342,2013-10-30:16:00,Accident-property damage,405,1,33.774298,-118.083132
2442,2013-10-30:16:18,Accident-no details,405,1,34.055739,-118.452239
2451,2013-10-30:16:20,Accident-no details,405,1,33.85684,-118.284809
85,2013-10-30:16:52,Accident-property damage,405,0,33.64853,-117.748151
369,2013-10-30:16:53,Accident-property damage,405,0,33.64853,-117.748151
2623,2013-10-30:17:01,Accident-no details,405,1,34.012186,-118.418558
88,2013-10-30:17:03,Accident-property damage,405,0,33.687437,-117.872002
377,2013-10-30:17:04,Accident-property damage,405,0,33.687437,-117.872002
2853,2013-10-30:17:57,Accident-no details,405,1,34.233558,-118.472957
2859,2013-10-30:17:57,Accident-ambulance rolling,405,1,34.221381,-118.473302
2961,2013-10-30:18:27,Hit and Run-no injuries,405,1,33.813428,-118.167665
441,2013-10-30:18:38,Accident-property damage,405,1,33.668186,-117.819289
3071,2013-10-30:18:51,Accident-property damage,405,0,34.047022,-118.446575
3131,2013-10-30:19:04,Hit and Run-no injuries,405,0,33.825939,-118.241557
3142,2013-10-30:19:08,Hit and Run-no injuries,405,1,33.829346,-118.208358
463,2013-10-30:19:15,Accident-ambulance rolling,405,0,33.687441,-117.873542
463,2013-10-30:19:15,Accident-ambulance rolling,405,0,33.676854,-117.843381
3214,2013-10-30:19:26,Accident-ambulance rolling,405,1,33.898375,-118.370277
3222,2013-10-30:19:26,Hit and Run-no injuries,405,1,33.802636,-118.125354
3220,2013-10-30:19:27,Accident-ambulance rolling,405,1,34.028326,-118.431305
3406,2013-10-30:20:23,Accident-no details,405,0,33.831631,-118.255664
502,2013-10-30:20:53,Accident-ambulance rolling,405,0,33.698811,-117.942352
503,2013-10-30:20:54,Accident-ambulance rolling,405,0,33.690904,-117.92332
3637,2013-10-30:21:49,Accident-property damage,405,1,34.172117,-118.46771
3661,2013-10-30:21:51,Accident-property damage,405,0,34.15067,-118.46824
3769,2013-10-30:22:35,Accident-property damage,405,1,34.233558,-118.472957
115226,2013-10-31:04:45,Accident,405,1,34.149667,-118.468982
65,2013-10-31:06:37,Accident-no details,405,1,33.774246,-118.071496
528,2013-10-31:06:41,Hit and Run-no injuries,405,1,34.201261,-118.473583
74,2013-10-31:06:50,Accident-property damage,405,1,33.687296,-117.890487
556,2013-10-31:06:59,Accident-no details,405,1,33.790411,-118.099358
556,2013-10-31:06:59,Accident-no details,405,1,33.802636,-118.125354
557,2013-10-31:06:59,Accident-no details,405,1,33.796703,-118.107792
26,2013-10-31:07:00,Accident-no details,405,1,33.790411,-118.099358
26,2013-10-31:07:00,Accident-no details,405,1,33.802636,-118.125354
65,2013-10-31:07:04,Accident-no details,405,0,33.688239,-117.910435
566,2013-10-31:07:05,Accident-no details,405,1,34.186646,-118.474262
566,2013-10-31:07:05,Accident-no details,405,1,34.201261,-118.473583
660,2013-10-31:07:39,Accident-property damage,405,1,34.201261,-118.473583
878,2013-10-31:08:52,Accident-no details,405,1,34.149131,-118.469156
86,2013-10-31:08:54,Accident-no details,405,1,34.149131,-118.469156
1054,2013-10-31:09:46,Accident-ambulance rolling,405,0,33.864644,-118.326397
160,2013-10-31:09:49,Accident-property damage,405,1,33.653412,-117.770567
34,2013-10-31:09:50,Accident-property damage,405,1,33.653412,-117.770567
1075,2013-10-31:09:51,Accident-property damage,405,0,33.891063,-118.361306
163,2013-10-31:09:52,Accident-no details,405,1,33.746047,-118.007047
36,2013-10-31:09:54,Accident-no details,405,1,33.746047,-118.007047
36,2013-10-31:09:54,Accident-no details,405,1,33.744518,-118.005137
1197,2013-10-31:10:36,Accident-property damage,405,0,34.055686,-118.451951
1302,2013-10-31:11:08,Accident-ambulance rolling,405,1,34.072806,-118.466716
125,2013-10-31:11:10,Accident-ambulance rolling,405,1,34.072806,-118.466716
126,2013-10-31:11:12,Accident-ambulance rolling,405,1,34.072806,-118.466716
304,2013-10-31:14:42,Accident-ambulance rolling,405,0,33.688645,-117.88572
305,2013-10-31:14:43,Accident-no details,405,0,33.714047,-117.964583
2027,2013-10-31:14:58,Accident-property damage,405,1,34.055696,-118.452196
327,2013-10-31:15:15,Accident-no details,405,1,33.774849,-118.086326
64,2013-10-31:15:16,Accident-no details,405,1,33.774849,-118.086326
2112,2013-10-31:15:16,Accident-property damage,405,0,34.039089,-118.43975
2275,2013-10-31:15:58,Hit and Run-no injuries,405,0,33.972722,-118.379414
365,2013-10-31:16:03,Hit and Run-no injuries,405,0,33.774505,-118.075641
2330,2013-10-31:16:16,Accident-no details,405,1,33.971783,-118.378102
380,2013-10-31:16:21,Accident-no details,405,0,33.705185,-117.954269
2345,2013-10-31:16:22,Accident-no details,405,0,34.009012,-118.415805
237,2013-10-31:16:23,Accident-no details,405,0,34.009012,-118.415805
85,2013-10-31:16:39,Accident-no details,405,0,33.705185,-117.954269
2444,2013-10-31:16:45,Accident-property damage,405,0,34.055686,-118.451951
